"sku","went_on_backorder"
3832432,"No"
4891767,"No"
2882593,"No"
2225086,"No"
2304813,"No"
3178830,"No"
4841669,"No"
3487504,"No"
2195104,"No"
4003115,"No"
3252279,"No"
3588792,"No"
4786082,"No"
3203551,"No"
3539231,"No"
3306945,"No"
3570706,"No"
2086083,"No"
3522147,"No"
2094963,"No"
3826711,"No"
3190171,"No"
3897804,"No"
4982056,"No"
3318377,"No"
2100281,"No"
3390662,"No"
3824542,"No"
3183290,"No"
3385402,"No"
2958625,"No"
2178494,"No"
2289434,"No"
3243253,"No"
2293195,"No"
3759424,"No"
3480586,"No"
2137917,"No"
4880988,"No"
3472521,"No"
4975712,"No"
3012018,"No"
3710496,"No"
2136424,"No"
4938354,"No"
3401860,"No"
2087197,"No"
3614299,"No"
2145249,"No"
3118732,"No"
2863750,"No"
4000411,"No"
3122142,"No"
2155103,"No"
3311968,"No"
3525144,"No"
3828216,"No"
3797122,"No"
4923575,"No"
2884772,"No"
3165053,"No"
2205722,"No"
2834879,"No"
3997534,"No"
2197314,"No"
3287309,"No"
2978356,"No"
4872554,"No"
3380387,"No"
3843572,"No"
2152154,"No"
2232224,"No"
2079334,"No"
3904555,"No"
2184109,"No"
3399533,"No"
3705166,"No"
4957447,"No"
3527529,"No"
3434048,"No"
3555029,"No"
4902128,"No"
4824886,"No"
3716190,"No"
3527942,"No"
2906557,"No"
3866617,"No"
2173875,"No"
4802746,"No"
3006965,"No"
2240532,"No"
3822479,"No"
3244595,"No"
2835547,"No"
3794284,"No"
3232505,"No"
2914524,"No"
4892716,"No"
3101136,"No"
3330590,"No"
4972781,"No"
3783595,"No"
3481030,"No"
2864961,"No"
3174284,"No"
4936325,"No"
2180771,"No"
2968362,"No"
2152953,"No"
2152929,"No"
4809012,"No"
3702074,"No"
2945191,"No"
3667885,"No"
4985626,"No"
4948630,"No"
3014249,"No"
2307266,"No"
3510469,"No"
3420135,"No"
4006273,"No"
3388847,"No"
3942957,"No"
2103284,"No"
3748093,"No"
3387456,"No"
4911326,"No"
4926682,"No"
4958391,"No"
3386288,"No"
3066884,"No"
3972859,"No"
2894672,"No"
2858813,"No"
3966965,"No"
3688830,"No"
3097069,"No"
3088507,"No"
3954346,"No"
3548190,"No"
3922580,"No"
3188524,"No"
2251959,"No"
2236109,"No"
4868285,"No"
3730435,"No"
3539472,"No"
4961208,"No"
3234713,"No"
2233150,"No"
3568579,"No"
3952223,"No"
3463699,"No"
3716264,"No"
3698133,"No"
3192415,"No"
3268623,"No"
3341346,"No"
2205614,"No"
3889489,"No"
3509805,"No"
3863339,"No"
3662411,"No"
3530485,"No"
3436145,"No"
3809435,"No"
4980606,"No"
3167187,"No"
3912074,"No"
3690843,"No"
3951432,"No"
3469140,"No"
3482722,"No"
2204024,"No"
3789148,"No"
2186333,"No"
3059788,"No"
3425331,"No"
3851660,"No"
3157777,"No"
4800905,"No"
4892702,"No"
3902095,"No"
3180017,"No"
2938489,"No"
3723363,"No"
4809863,"No"
2179134,"No"
3770326,"No"
3500163,"No"
3390997,"No"
2307526,"No"
3804353,"No"
3969397,"No"
3184491,"No"
3257152,"No"
3234401,"No"
3145741,"No"
3657685,"No"
4840730,"No"
3986664,"No"
3118839,"No"
3388674,"No"
3521291,"No"
3196641,"No"
3045057,"No"
2139205,"No"
4897978,"No"
3567177,"No"
3935220,"No"
3940357,"No"
3211502,"No"
3736970,"No"
4931012,"No"
3299679,"No"
2867918,"No"
3403097,"No"
3121866,"No"
3880512,"No"
4752508,"No"
4754240,"No"
3273014,"No"
2172868,"No"
2249562,"No"
3884505,"No"
3951148,"No"
3471195,"No"
3923730,"No"
3828115,"No"
3569033,"No"
3556293,"No"
2202209,"No"
3888265,"No"
3507214,"No"
2292451,"No"
3086519,"No"
3953167,"No"
3604442,"No"
3711198,"No"
2178645,"No"
3275871,"No"
2822300,"No"
2197364,"No"
2997320,"No"
2919171,"No"
3070521,"No"
3322572,"No"
3692823,"No"
3969463,"No"
3123309,"No"
3521060,"No"
3092892,"No"
3125556,"No"
3342734,"No"
3578751,"No"
4901467,"No"
4813488,"No"
3836090,"No"
2277188,"No"
2930038,"No"
2206667,"No"
3847066,"No"
4852245,"No"
2304537,"No"
3201375,"No"
3467961,"No"
3283262,"No"
2224011,"No"
3229929,"No"
4783492,"No"
3846843,"No"
3900842,"No"
3507281,"No"
3995608,"No"
3725806,"No"
3386713,"No"
3641126,"No"
3859340,"No"
4809753,"No"
4858352,"No"
2872304,"No"
4882369,"No"
3020912,"No"
3933536,"No"
4890109,"No"
3155454,"No"
3803369,"No"
3715392,"No"
4961029,"No"
3684468,"No"
3132422,"No"
2935504,"No"
2882676,"No"
3052621,"No"
2923510,"No"
3868909,"No"
4756392,"No"
3571016,"No"
3302512,"No"
2994980,"No"
3626116,"No"
2977311,"No"
2960371,"No"
3238507,"No"
3344355,"No"
3932709,"No"
2279505,"No"
3388030,"No"
4782946,"No"
3447012,"No"
4859881,"No"
2120116,"No"
3039561,"No"
2909586,"No"
3545448,"No"
2300981,"No"
3641346,"No"
3277979,"No"
3846464,"No"
3192457,"No"
3740820,"No"
3799259,"No"
3578860,"No"
3493319,"No"
2998963,"No"
2277915,"No"
2170356,"No"
3665559,"No"
3193278,"No"
2802919,"No"
2915051,"No"
2169797,"No"
3562279,"No"
2839532,"No"
3303990,"No"
3074405,"No"
4832447,"No"
3157551,"No"
3430700,"No"
3297024,"No"
2284470,"No"
2922643,"No"
3919381,"No"
3393999,"No"
3148726,"No"
3101587,"No"
2307833,"No"
2183298,"No"
2146046,"No"
3898371,"No"
3314642,"No"
3210429,"No"
3041669,"No"
2198444,"No"
2955607,"No"
3761783,"No"
3634992,"No"
3344745,"No"
3335431,"No"
3309367,"No"
3885347,"No"
3147117,"No"
3191731,"No"
2305686,"No"
3489124,"No"
2923203,"No"
3813317,"No"
4788569,"No"
4786077,"No"
3300598,"No"
3892125,"No"
3025460,"No"
3198258,"No"
2181292,"No"
2313741,"No"
3605364,"No"
3990963,"No"
3961245,"No"
4835423,"No"
3349929,"No"
3414432,"No"
3477307,"No"
4961018,"No"
3836511,"No"
3436586,"No"
4756094,"No"
3194889,"No"
3819811,"No"
3954109,"No"
3948173,"No"
2178375,"No"
4836732,"No"
3853968,"No"
4971692,"No"
4886714,"No"
3316783,"No"
2978374,"No"
4957263,"No"
3733784,"No"
3929394,"No"
3133442,"No"
2264736,"No"
2992433,"No"
3966568,"No"
3440230,"No"
2248036,"No"
3828580,"No"
2256184,"No"
3373813,"No"
3865834,"No"
4892589,"No"
3630564,"No"
3349920,"No"
3363752,"No"
2916322,"No"
2210964,"No"
3676929,"No"
2286873,"No"
3763276,"No"
3512050,"No"
3363096,"No"
3678356,"No"
3366129,"No"
3701172,"No"
4825314,"No"
3409733,"No"
3873214,"No"
3017093,"No"
3732208,"No"
4972501,"No"
3196229,"No"
3027937,"No"
2905820,"No"
3945933,"No"
3953809,"No"
3471614,"No"
2977732,"No"
3920471,"No"
3490003,"No"
4935264,"No"
2261903,"No"
3494352,"No"
3680007,"No"
3121615,"No"
3502176,"No"
3417423,"No"
2988262,"No"
2128748,"No"
3308236,"No"
3384550,"No"
3283114,"No"
3214814,"No"
3449063,"No"
3999434,"No"
2211182,"No"
2126669,"No"
3257473,"No"
3026258,"No"
3754723,"No"
3528441,"No"
3147361,"No"
3930761,"No"
3180613,"No"
3290303,"No"
3391322,"No"
3850004,"No"
3683939,"No"
3301988,"No"
3987004,"No"
3648097,"No"
2998734,"No"
3575352,"No"
3907211,"No"
3388666,"No"
3890180,"No"
3689279,"No"
4906665,"No"
4883656,"No"
3993336,"No"
2234330,"No"
3473450,"No"
3161997,"No"
3179798,"No"
3758872,"No"
2118416,"No"
3095942,"No"
2855260,"No"
2825813,"No"
2237554,"No"
2154866,"No"
4808077,"No"
3575488,"No"
2881300,"No"
3975529,"No"
3072902,"No"
3929145,"No"
3967687,"No"
3828022,"No"
3777589,"No"
3439219,"No"
3628216,"No"
4763431,"No"
3608358,"No"
3878038,"No"
2183310,"No"
2845686,"No"
3529863,"No"
2278647,"No"
2817296,"No"
3701030,"No"
4983676,"No"
3265103,"No"
3945392,"No"
3857517,"No"
2130768,"No"
3699408,"No"
3015371,"No"
2896003,"No"
2936176,"No"
4899386,"No"
2894046,"No"
3463037,"No"
3722230,"No"
2104588,"No"
3410163,"No"
2827762,"No"
3274862,"No"
3253324,"No"
4885404,"No"
4003565,"No"
3031485,"No"
3009729,"No"
3588612,"No"
3148401,"No"
3994139,"No"
2935356,"No"
3335832,"No"
2808978,"No"
2890988,"No"
3552244,"No"
3082822,"No"
3676950,"No"
3547475,"No"
2103430,"No"
3970168,"No"
2885842,"No"
4787218,"No"
3405304,"No"
3913351,"No"
2311483,"No"
3141102,"No"
3641750,"No"
3777334,"No"
3205027,"No"
2305516,"No"
4922740,"No"
2213705,"No"
2845953,"No"
3359003,"No"
3068784,"No"
2965463,"No"
2263648,"No"
3970933,"No"
3857126,"No"
4807494,"No"
3310334,"No"
3320495,"No"
3575085,"No"
3048586,"No"
3571657,"No"
3200048,"No"
3764899,"No"
3613854,"No"
3097946,"No"
2222383,"No"
3834431,"No"
3916124,"No"
3841210,"No"
3262461,"No"
3927005,"No"
2970493,"No"
3420674,"No"
2262012,"No"
2850922,"No"
2851344,"No"
3119856,"No"
3494536,"No"
2997937,"No"
3846028,"No"
2941656,"No"
4881980,"No"
3932846,"No"
3979470,"No"
3657071,"No"
3888454,"No"
3240842,"No"
2219548,"No"
3308870,"No"
3011289,"No"
3621091,"No"
4799010,"No"
2184132,"No"
4786923,"No"
4877886,"No"
3256121,"No"
3526584,"No"
3346899,"No"
3453889,"No"
3143046,"No"
2114215,"No"
3363646,"No"
3712086,"No"
3360453,"No"
3523843,"No"
3955864,"No"
4803460,"No"
3579658,"No"
2907930,"No"
3363344,"No"
3467753,"No"
3762191,"No"
3245771,"No"
3018596,"No"
3171276,"No"
3169555,"No"
4767238,"No"
3229260,"No"
3244210,"No"
3087507,"No"
3571222,"No"
3147325,"No"
3505327,"No"
3331648,"No"
3106213,"No"
3272748,"No"
4771230,"No"
4755262,"No"
3266755,"No"
3220702,"No"
3073389,"No"
2812270,"No"
2970789,"No"
4751249,"No"
2284300,"No"
4817332,"No"
3852947,"No"
3165581,"No"
3218447,"No"
2902101,"No"
3988339,"No"
3977735,"No"
3543334,"No"
3403646,"No"
3867563,"No"
2170921,"No"
2162585,"No"
3564670,"No"
3208812,"No"
3664389,"No"
3754846,"No"
2802579,"No"
4955671,"No"
2997623,"No"
2974188,"No"
3883970,"No"
3841548,"No"
4760619,"No"
3758776,"No"
3300729,"No"
4839238,"No"
3240470,"No"
3779285,"No"
2233120,"No"
2216394,"No"
3691620,"No"
3206553,"No"
4945934,"No"
3708172,"No"
3790702,"No"
3319740,"No"
3923234,"No"
3941732,"No"
2994052,"No"
3608455,"No"
2929031,"No"
3457916,"No"
3223207,"No"
4821013,"No"
4924019,"No"
3221493,"No"
3096317,"No"
3684372,"No"
4813869,"No"
3988650,"No"
2109426,"No"
2809545,"No"
4958173,"No"
3868719,"No"
3012700,"No"
3097982,"No"
3715407,"No"
3568365,"No"
3581312,"No"
3846546,"No"
2935910,"No"
2948441,"No"
3484153,"No"
3858559,"No"
3527277,"No"
2923936,"No"
4781298,"No"
2111082,"No"
3056107,"No"
4830377,"No"
2081907,"No"
3274810,"No"
3536946,"No"
4876628,"No"
3307245,"No"
4897489,"No"
3525817,"No"
3558314,"No"
2155590,"No"
2835790,"No"
3463695,"No"
2922707,"No"
2144200,"No"
3580006,"No"
2827345,"No"
2973297,"No"
3544747,"No"
3904047,"No"
4952198,"No"
3310797,"No"
3254914,"No"
2092437,"No"
3985966,"No"
4769873,"No"
3260666,"No"
3851450,"No"
3397209,"No"
3467970,"No"
3791228,"No"
2948199,"No"
3868449,"No"
3053036,"No"
4750775,"No"
3342764,"No"
4874187,"No"
3424047,"No"
3757088,"No"
2902429,"No"
2191347,"No"
3237556,"No"
2892493,"No"
3218157,"No"
3243707,"No"
3835684,"No"
2837681,"No"
3682070,"No"
3864280,"No"
3851878,"No"
2251376,"No"
2994755,"No"
3366613,"No"
3291557,"No"
3168342,"No"
3479163,"No"
3250744,"No"
3971261,"No"
3864204,"No"
4908300,"No"
2892125,"No"
4893618,"No"
3635441,"No"
2136784,"No"
3616006,"No"
3291503,"No"
3649919,"No"
2846637,"No"
3037361,"No"
2085505,"No"
2914437,"No"
2175214,"No"
3071658,"No"
3182699,"No"
4778271,"No"
2243227,"No"
3236257,"No"
2248908,"No"
2099723,"No"
3431900,"No"
4808533,"No"
4880324,"No"
2850250,"No"
3138547,"No"
3096757,"No"
2198240,"No"
3506368,"No"
3857082,"No"
2158225,"No"
2104593,"No"
2212912,"No"
4972061,"No"
3931801,"No"
4881729,"No"
3068933,"No"
2293625,"No"
3567052,"No"
3547305,"No"
2183826,"No"
4747239,"No"
4881037,"No"
3617891,"No"
4767132,"No"
3673434,"No"
2312157,"No"
2818814,"No"
3276586,"No"
3330709,"No"
3329157,"No"
3930862,"No"
3192437,"No"
3201019,"No"
2174413,"No"
2817145,"No"
4898688,"No"
3146181,"No"
3734686,"No"
3180893,"No"
2246212,"No"
3477576,"No"
3071045,"No"
4844367,"No"
2270823,"No"
3360362,"No"
3673270,"No"
3041728,"No"
3425845,"No"
3775506,"No"
3959116,"No"
3342710,"No"
2096343,"No"
2170441,"No"
4888291,"No"
2926960,"No"
3387460,"No"
2200036,"No"
2843864,"No"
2196949,"No"
2143868,"No"
3364003,"No"
2875447,"No"
4005768,"No"
3230416,"No"
4801678,"No"
3318397,"No"
2116320,"No"
3945765,"No"
3057266,"No"
4803122,"No"
2079171,"No"
4854090,"No"
3646788,"No"
2135441,"No"
3814125,"No"
3072101,"No"
3786316,"No"
3458744,"No"
2262176,"No"
3892140,"No"
2811054,"No"
3414331,"No"
2170449,"No"
3738999,"No"
4928791,"No"
3388063,"No"
2215328,"No"
3706143,"No"
3671239,"No"
3422592,"No"
3828995,"No"
4810287,"No"
3006749,"No"
3594581,"No"
2830532,"No"
3072696,"No"
3652367,"No"
3008777,"No"
2108879,"No"
3863819,"No"
3214743,"No"
3510511,"No"
3223480,"No"
3866973,"No"
3886506,"No"
4954725,"No"
3186659,"No"
3656832,"No"
3518488,"No"
3829706,"No"
3819455,"No"
3186117,"No"
3226379,"No"
3614500,"No"
2136944,"No"
3560106,"No"
2829498,"No"
2979655,"No"
4747074,"No"
2856463,"No"
3827925,"No"
4894454,"No"
3223454,"No"
2177824,"No"
3346898,"No"
3598362,"No"
3195636,"No"
3331369,"No"
3184973,"No"
3598966,"No"
2120986,"No"
3496813,"No"
3146018,"No"
3913627,"No"
2992534,"No"
2150519,"No"
3093722,"No"
2309269,"No"
4822951,"No"
3095254,"No"
2114195,"No"
3439090,"No"
3526356,"No"
3751100,"No"
3797825,"No"
3307241,"No"
3293107,"No"
2287806,"No"
3205406,"No"
3232888,"No"
3065050,"No"
3893439,"No"
3100561,"No"
3773075,"No"
2207548,"No"
4871291,"No"
4973253,"No"
3120557,"No"
3649041,"No"
3705405,"No"
3081211,"No"
3369441,"No"
3969868,"No"
4893394,"No"
3521943,"No"
2130774,"No"
2988954,"No"
2108315,"No"
2081793,"No"
3360732,"No"
2850318,"No"
2139745,"No"
3830425,"No"
2806964,"No"
3546568,"No"
2810373,"No"
4761992,"No"
2274115,"No"
4902713,"No"
3437179,"No"
3493295,"No"
3263025,"No"
3628095,"No"
2268445,"No"
3777730,"No"
3875234,"No"
3256522,"No"
3366008,"No"
2867109,"No"
3807830,"No"
3229505,"No"
3050529,"No"
4792405,"No"
3138220,"No"
3103043,"No"
2299093,"No"
3402772,"No"
4978926,"No"
3751006,"No"
4806349,"No"
3850697,"No"
2842531,"No"
4919394,"No"
3263051,"No"
2175789,"No"
2812891,"No"
3811506,"No"
3304088,"No"
3212840,"No"
3938712,"No"
4905608,"No"
3829304,"No"
3868266,"No"
2258424,"No"
4789676,"No"
2957902,"No"
2099569,"No"
4809691,"No"
3601540,"No"
3194572,"No"
4917857,"No"
3491555,"No"
4883245,"No"
3423213,"No"
3008157,"No"
4763013,"No"
3428404,"No"
3043021,"No"
3482577,"No"
3983965,"No"
2192052,"No"
3669696,"No"
3187132,"No"
3599234,"No"
2235295,"No"
3000563,"No"
3218723,"No"
2903835,"No"
3446368,"No"
2127819,"No"
3768193,"No"
3563603,"No"
3987143,"No"
3883681,"No"
2165385,"No"
2827275,"No"
3686512,"No"
3700824,"No"
3757835,"No"
2895783,"No"
2202559,"No"
3357504,"No"
3531082,"No"
4894285,"No"
3456177,"No"
3140902,"No"
4864892,"No"
3749134,"No"
3119288,"No"
3412521,"No"
3393609,"No"
2169706,"No"
2952965,"No"
3765859,"No"
3663606,"No"
3775242,"No"
3153778,"No"
3885658,"No"
2992504,"No"
3731247,"No"
2078649,"No"
3750707,"No"
3128799,"No"
3410389,"No"
3538768,"No"
2268950,"No"
3271290,"No"
2164019,"No"
3803413,"No"
2132922,"No"
3921657,"No"
3822284,"No"
3106433,"No"
3365515,"No"
2219350,"No"
3851711,"No"
3739404,"No"
3703685,"No"
3480418,"No"
3453253,"No"
2193006,"No"
2312535,"No"
2804205,"No"
2960759,"No"
3417524,"No"
4770675,"No"
3400745,"No"
3101471,"No"
3511819,"No"
3852704,"No"
2282088,"No"
3659855,"No"
2230288,"No"
3351589,"No"
2892987,"No"
3310829,"No"
2251582,"No"
4774521,"No"
3765979,"No"
3681369,"No"
3193907,"No"
3495993,"No"
2983311,"No"
2137617,"No"
3682305,"No"
3447426,"No"
3928466,"No"
3000536,"No"
3099896,"No"
3626652,"No"
3742115,"No"
3492621,"No"
3303934,"No"
3604180,"No"
3983200,"No"
2855903,"No"
2938645,"No"
3781858,"No"
2128626,"No"
3572516,"No"
2839555,"No"
2845058,"No"
3931120,"No"
3827428,"No"
2176612,"No"
3515718,"No"
3099028,"No"
3483321,"No"
3581145,"No"
2154763,"No"
3950340,"No"
4836273,"No"
2267330,"No"
4807490,"No"
3900810,"No"
3724979,"No"
3078875,"No"
3692761,"No"
3477155,"No"
2253901,"No"
3205588,"No"
2867117,"No"
4979706,"No"
3014981,"No"
2852535,"No"
3379330,"No"
3270786,"No"
2312179,"No"
2301529,"No"
2175808,"No"
4800327,"No"
3917028,"No"
2143855,"No"
2879309,"No"
2907399,"No"
3649115,"No"
2982266,"No"
3057795,"No"
3828443,"No"
2889408,"No"
3372473,"No"
3762744,"No"
3767768,"No"
2882840,"No"
3779696,"No"
4947920,"No"
3276138,"No"
3865498,"No"
3882854,"No"
3462429,"No"
3789542,"No"
3926394,"No"
3507542,"No"
4870281,"No"
3525233,"No"
4970678,"No"
3974485,"No"
4973870,"No"
3416040,"No"
3500873,"No"
4816266,"No"
2302202,"No"
3976763,"No"
4754899,"No"
4752229,"No"
3712337,"No"
3121402,"No"
4858060,"No"
3492067,"No"
2982675,"No"
2314169,"No"
2946828,"No"
4773517,"No"
2201395,"No"
3631599,"No"
3032093,"No"
3825740,"No"
4977715,"No"
3262790,"No"
3709676,"No"
3382438,"No"
3682314,"No"
4920456,"No"
3047893,"No"
4845567,"No"
3651487,"No"
3215837,"No"
4753561,"No"
3449229,"No"
3242712,"No"
3528513,"No"
3460641,"No"
4845378,"No"
4920955,"No"
3173118,"No"
3446229,"No"
3380868,"No"
3359052,"No"
3298105,"No"
3736652,"No"
4909571,"No"
3337792,"No"
3317863,"No"
3088220,"No"
2826075,"No"
3849860,"No"
3721600,"No"
2861337,"No"
4909134,"No"
3945690,"No"
3666521,"No"
3320350,"No"
2981522,"No"
4917790,"No"
3212639,"No"
3295274,"No"
3948227,"No"
3664799,"No"
3400567,"No"
3869195,"No"
4845636,"No"
3608100,"No"
3663955,"No"
2814722,"No"
3797830,"No"
4888383,"No"
3421970,"No"
4932516,"No"
3318575,"No"
4849422,"No"
4944352,"No"
3978153,"No"
3499594,"No"
3382291,"No"
3822130,"No"
4877556,"No"
2860062,"No"
3008411,"No"
2128373,"No"
3542663,"No"
2911125,"No"
3812312,"No"
2250322,"No"
2944679,"No"
3957402,"No"
3297705,"No"
3390478,"No"
2955737,"No"
4927081,"No"
3084854,"No"
3324260,"No"
2205268,"No"
2966124,"No"
3325342,"No"
2919914,"No"
3630502,"No"
3322756,"No"
3026815,"No"
3640421,"No"
2311916,"No"
3483252,"No"
2160478,"No"
4919218,"No"
2159465,"No"
2866786,"No"
3960194,"No"
2149056,"No"
2291328,"No"
3758155,"No"
3477104,"No"
4000683,"No"
4897662,"No"
3065136,"No"
3039632,"No"
3577267,"No"
4795910,"No"
2810828,"No"
3812638,"No"
3407756,"No"
3751278,"No"
4946007,"No"
3977678,"No"
3433956,"No"
3760152,"No"
4852041,"No"
2852137,"No"
2997396,"No"
3949804,"No"
4772607,"No"
2121505,"No"
3028548,"No"
4773450,"No"
4801995,"No"
3933438,"No"
3031824,"No"
3545039,"No"
4818697,"No"
3562600,"No"
3156227,"No"
3860943,"No"
4927206,"No"
3750015,"No"
3058339,"No"
3133465,"No"
3347847,"No"
3864179,"No"
2099465,"No"
2123734,"No"
3798592,"No"
2176052,"No"
3853919,"No"
3391465,"No"
2933995,"No"
3211816,"No"
2139598,"No"
3554672,"No"
2233389,"No"
3567031,"No"
2174818,"No"
3924087,"No"
3828960,"No"
3513231,"No"
4826373,"No"
3081677,"No"
3321997,"No"
2275467,"No"
2147865,"No"
4933536,"No"
2921873,"No"
3749661,"No"
3705721,"No"
3484570,"No"
2883323,"No"
2301097,"No"
3742481,"No"
3150635,"No"
2237402,"No"
3508901,"No"
3774243,"No"
3095310,"No"
2987827,"No"
2220963,"No"
3562488,"No"
3499457,"No"
3246743,"No"
3614883,"No"
2144966,"No"
3135784,"No"
3966916,"No"
3493006,"No"
3285453,"No"
4932181,"No"
3806114,"No"
4936178,"No"
4927955,"No"
3848709,"No"
3347273,"No"
3178244,"No"
3116555,"No"
4749560,"No"
3743255,"No"
2815856,"No"
4865384,"No"
4784905,"No"
2803903,"No"
3853856,"No"
3321273,"No"
3055655,"No"
3745682,"No"
3349900,"No"
3028372,"No"
2084622,"No"
4945191,"No"
2978588,"No"
3621462,"No"
2955943,"No"
3238893,"No"
4884277,"No"
3809991,"No"
3376140,"No"
3990197,"No"
3546467,"No"
4977868,"No"
2117461,"No"
3159460,"No"
3670070,"No"
4924551,"No"
3795765,"No"
3760833,"No"
3786934,"No"
3471203,"No"
4814078,"No"
4981233,"No"
3514939,"No"
4969667,"No"
2244688,"No"
3796970,"No"
3264500,"No"
2266358,"No"
3151917,"No"
4947373,"No"
3427257,"No"
3001124,"No"
3366866,"No"
2197727,"No"
3252913,"No"
3062317,"No"
3621491,"No"
2132503,"No"
3171674,"No"
3902553,"No"
2894536,"No"
2859199,"No"
3577899,"No"
2229705,"No"
3707751,"No"
3484482,"No"
3616272,"No"
3228940,"No"
3420707,"No"
3872403,"No"
2183785,"No"
4826441,"No"
3821113,"No"
3671642,"No"
3966363,"No"
3081331,"No"
2928318,"No"
2143874,"No"
3459181,"No"
3779712,"No"
3214183,"No"
4955926,"No"
3333615,"No"
3788625,"No"
2977052,"No"
2885382,"No"
2087467,"No"
3835801,"No"
3060248,"No"
4953091,"No"
3845207,"No"
2253197,"No"
2157773,"No"
2179085,"No"
3071358,"No"
2862490,"No"
3012897,"No"
3794104,"No"
3067943,"No"
3394632,"No"
3843497,"No"
3265845,"No"
3334957,"No"
3561148,"No"
3845302,"No"
3353173,"No"
2114753,"No"
4896338,"No"
3156234,"No"
3277916,"No"
2882886,"No"
3224690,"No"
3791178,"No"
3274035,"No"
2213565,"No"
3664769,"No"
2075120,"No"
2955795,"No"
3240337,"No"
3780000,"No"
3476310,"No"
4780353,"No"
4839960,"No"
2258058,"No"
3717849,"No"
3959343,"No"
3543125,"No"
2111374,"No"
3209180,"No"
3892545,"No"
2887468,"No"
4750928,"No"
3644610,"No"
2171900,"No"
3636979,"No"
4881921,"No"
3258606,"No"
3194325,"No"
2108051,"No"
2239474,"No"
4887931,"No"
3608820,"No"
2232127,"No"
3560068,"No"
3290932,"No"
4867255,"No"
2151482,"No"
2981209,"No"
2807697,"No"
3152336,"No"
3166357,"No"
3511133,"No"
2227074,"No"
3975013,"No"
3041407,"No"
3740649,"No"
3940686,"No"
3345770,"No"
3560636,"No"
3229760,"No"
2088586,"No"
3797701,"No"
2273619,"No"
3302989,"No"
2144290,"No"
3898029,"No"
2956243,"No"
4828979,"No"
3420884,"No"
4000190,"No"
3424137,"No"
4773355,"No"
2909272,"No"
3776930,"No"
3657070,"No"
3719708,"No"
4833574,"No"
3607008,"No"
3735238,"No"
3557193,"No"
2258906,"No"
3472676,"No"
2232474,"No"
4914891,"No"
3672665,"No"
3011476,"No"
2883439,"No"
2216743,"No"
3725504,"No"
4938317,"No"
2078160,"No"
3331965,"No"
3685970,"No"
3309750,"No"
3488071,"No"
2305095,"No"
3090376,"No"
3775080,"No"
4945768,"No"
3957473,"No"
3429019,"No"
3631025,"No"
2085230,"No"
3068354,"No"
3416696,"No"
3322539,"No"
3654740,"No"
3750662,"No"
4923459,"No"
3173843,"No"
3889117,"No"
4875269,"No"
3831026,"No"
2875235,"No"
3344814,"No"
3527212,"No"
2892675,"No"
3757882,"No"
4960486,"No"
2817837,"No"
3616916,"No"
2132929,"No"
3289235,"No"
3246428,"No"
3902852,"No"
3726080,"No"
3881612,"No"
3604897,"No"
3300317,"No"
3689556,"No"
2098635,"No"
3514239,"No"
3616173,"No"
2957532,"No"
2098734,"No"
3199536,"No"
2802052,"No"
3324924,"No"
3171366,"No"
3288270,"No"
3332377,"No"
4811406,"No"
2146187,"No"
3923832,"No"
3220252,"No"
2917356,"No"
3760548,"No"
3865350,"No"
3916843,"No"
3917218,"No"
3531697,"No"
2967828,"No"
4977992,"No"
4964880,"No"
4815402,"No"
2962164,"No"
3901871,"No"
3903105,"No"
3872166,"No"
3932797,"No"
3083303,"No"
2973313,"No"
3135488,"No"
3072704,"No"
3084384,"No"
3301271,"No"
4964762,"No"
3922839,"No"
3118909,"No"
2993674,"No"
4817696,"No"
3260875,"No"
3959718,"No"
4938761,"No"
3365032,"No"
3588825,"No"
2108426,"No"
4934760,"No"
3126577,"No"
3172006,"No"
3253754,"No"
3369840,"No"
3726928,"No"
3965934,"No"
4945793,"No"
3599730,"No"
3462668,"No"
3648087,"No"
3541110,"No"
4959447,"No"
3399776,"No"
4910093,"No"
3004903,"No"
4919354,"No"
3590232,"No"
3878427,"No"
4976439,"No"
3162706,"No"
3408531,"No"
4849435,"No"
3304295,"No"
2304775,"No"
4778677,"No"
3943347,"No"
2909683,"No"
3792418,"No"
3807129,"No"
3853035,"No"
2181215,"No"
2886375,"No"
3498114,"No"
3364736,"No"
4824842,"No"
3903136,"No"
3695670,"No"
3569672,"No"
2208980,"No"
2906278,"No"
2913092,"No"
3914661,"No"
3272432,"No"
3218112,"No"
2824499,"No"
4758947,"No"
3971004,"No"
3450482,"No"
2860410,"No"
3591123,"No"
3379686,"No"
2802693,"No"
3982509,"No"
4914505,"No"
4821351,"No"
3342689,"No"
3883315,"No"
2974167,"No"
3761047,"No"
3934202,"No"
2248558,"No"
4849598,"No"
4874719,"No"
2292393,"No"
