,sku,went_on_backorder
1621,2183784,No
1622,3458272,No
1623,3752131,No
1624,2964907,Yes
1625,3463535,No
1626,2805356,No
1627,3256392,No
1628,3383680,No
1629,2078997,No
1630,3710226,No
1631,2936387,No
1632,3969809,No
1633,3007114,Yes
1634,4785966,No
1635,3144975,No
1636,3315488,No
1637,3283233,No
1638,4817223,No
1639,3107783,No
1640,3128849,No
1641,3009599,Yes
1642,3734195,Yes
1643,3072758,No
1644,2274923,No
1645,2981178,No
1646,3422688,No
1647,2113189,No
1648,2940789,No
1649,3207522,Yes
1650,3472962,No
1651,3286155,No
1652,4802508,No
1653,2868492,Yes
1654,2820474,No
1655,3892503,Yes
1656,2079277,Yes
1657,3166258,No
1658,2234019,No
1659,3362120,Yes
1660,3813300,No
1661,3584101,Yes
1662,3275546,Yes
1663,2172576,No
1664,3712057,No
1665,2954388,No
1666,3772314,Yes
1667,3905267,No
1668,2210634,No
1669,3703423,Yes
1670,3471602,No
1671,2093952,No
1672,2939894,Yes
1673,3772999,Yes
1674,3910113,No
1675,3002434,Yes
1676,2091982,Yes
1677,3483920,No
1678,3361424,No
1679,2974153,No
1680,4796566,No
1681,3860861,No
1682,3948738,No
1683,2079002,No
1684,2254935,No
1685,3379419,No
1686,3447073,No
1687,3755922,Yes
1688,3759422,Yes
1689,4846370,No
1690,3079861,No
1691,3529586,No
1692,3190222,No
1693,4866673,No
1694,2252098,No
1695,3704773,No
1696,3131296,No
1697,3859076,No
1698,2150420,No
1699,2178727,No
1700,3229541,No
1701,3122090,No
1702,3527210,No
1703,4897832,No
1704,3177209,Yes
1705,2897607,No
1706,3783061,No
1707,2819974,No
1708,3582932,No
1709,4893911,No
1710,3832071,No
1711,3807316,No
1712,4006308,No
1713,3370989,No
1714,2931171,No
1715,4803294,Yes
1716,3766579,Yes
1717,2123192,No
1718,3750141,No
1719,3684162,No
1720,3430769,No
1721,3510196,No
1722,4835119,No
1723,3319007,No
1724,3790458,No
1725,4790437,No
1726,4939104,No
1727,3894169,No
1728,4814768,No
1729,3312870,No
1730,3127467,No
1731,4796522,No
1732,3657094,No
1733,2089445,No
1734,3552551,No
1735,3748304,No
1736,3463785,No
1737,3343423,No
1738,3202795,No
1739,2815939,No
1740,4885415,No
1741,3750805,No
1742,4829196,No
1743,4810296,No
1744,2176034,No
1745,3068792,No
1746,2267939,No
1747,3832432,No
1748,4891767,No
1749,2882593,No
1750,2225086,No
1751,2304813,No
1752,3178830,No
1753,4841669,No
1754,3487504,No
1755,2195104,No
1756,4003115,No
1757,3252279,No
1758,3588792,No
1759,4786082,No
1760,3203551,No
1761,3539231,No
1762,3306945,No
1763,3570706,No
1764,2086083,No
1765,3522147,No
1766,2094963,No
1767,3826711,No
1768,3190171,No
1769,3897804,No
1770,4982056,No
1771,3318377,No
1772,2100281,No
1773,3390662,No
1774,3824542,No
1775,3183290,No
1776,3385402,No
1777,2958625,No
1778,2178494,No
1779,2289434,No
1780,3243253,No
1781,2293195,No
1782,3759424,No
1783,3480586,No
1784,2137917,No
1785,4880988,No
1786,3472521,No
1787,4975712,Yes
1788,3012018,No
1789,3710496,No
1790,2136424,Yes
1791,4938354,No
1792,3401860,No
1793,2087197,No
1794,3614299,No
1795,2145249,No
1796,3118732,No
1797,2863750,No
1798,4000411,Yes
1799,3122142,No
1800,2155103,No
1801,3311968,No
1802,3525144,No
1803,3828216,No
1804,3797122,No
1805,4923575,Yes
1806,2884772,No
1807,3165053,No
1808,2205722,No
1809,2834879,Yes
1810,3997534,No
1811,2197314,No
1812,3287309,No
1813,2978356,No
1814,4872554,No
1815,3380387,No
1816,3843572,No
1817,2152154,No
1818,2232224,No
1819,2079334,No
1820,3904555,No
1821,2184109,No
1822,3399533,No
1823,3705166,No
1824,4957447,No
1825,3527529,No
1826,3434048,No
1827,3555029,No
1828,4902128,No
1829,4824886,No
1830,3716190,No
1831,3527942,No
1832,2906557,No
1833,3866617,No
1834,2173875,No
1835,4802746,No
1836,3006965,Yes
1837,2240532,No
1838,3822479,No
1839,3244595,No
1840,2835547,No
1841,3794284,No
1842,3232505,No
1843,2914524,No
1844,4892716,No
1845,3101136,No
1846,3330590,No
1847,4972781,No
1848,3783595,No
1849,3481030,No
1850,2864961,No
1851,3174284,No
1852,4936325,Yes
1853,2180771,No
1854,2968362,No
1855,2152953,No
1856,2152929,No
1857,4809012,No
1858,3702074,No
1859,2945191,Yes
1860,3667885,No
1861,4985626,No
1862,4948630,No
1863,3014249,No
1864,2307266,No
1865,3510469,No
1866,3420135,No
1867,4006273,No
1868,3388847,No
1869,3942957,No
1870,2103284,No
1871,3748093,No
1872,3387456,No
1873,4911326,No
1874,4926682,No
1875,4958391,No
1876,3386288,No
1877,3066884,No
1878,3972859,No
1879,2894672,No
1880,2858813,No
1881,3966965,Yes
1882,3688830,No
1883,3097069,No
1884,3088507,No
1885,3954346,Yes
1886,3548190,No
1887,3922580,No
1888,3188524,No
1889,2251959,No
1890,2236109,Yes
1891,4868285,No
1892,3730435,No
1893,3539472,Yes
1894,4961208,No
1895,3234713,Yes
1896,2233150,No
1897,3568579,No
1898,3952223,No
1899,3463699,Yes
1900,3716264,No
1901,3698133,No
1902,3192415,No
1903,3268623,No
1904,3341346,No
1905,2205614,No
1906,3889489,No
1907,3509805,No
1908,3863339,No
1909,3662411,No
1910,3530485,No
1911,3436145,No
1912,3809435,No
1913,4980606,No
1914,3167187,No
1915,3912074,No
1916,3690843,No
1917,3951432,No
1918,3469140,No
1919,3482722,Yes
1920,2204024,No
1921,3789148,No
1922,2186333,No
1923,3059788,No
1924,3425331,No
1925,3851660,No
1926,3157777,No
1927,4800905,Yes
1928,4892702,No
1929,3902095,Yes
1930,3180017,No
1931,2938489,No
1932,3723363,No
1933,4809863,No
1934,2179134,No
1935,3770326,No
1936,3500163,No
1937,3390997,No
1938,2307526,No
1939,3804353,No
1940,3969397,No
1941,3184491,No
1942,3257152,No
1943,3234401,No
1944,3145741,No
1945,3657685,No
1946,4840730,No
1947,3986664,No
1948,3118839,No
1949,3388674,No
1950,3521291,Yes
1951,3196641,No
1952,3045057,No
1953,2139205,Yes
1954,4897978,No
1955,3567177,No
1956,3935220,No
1957,3940357,No
1958,3211502,No
1959,3736970,No
1960,4931012,No
1961,3299679,No
1962,2867918,No
1963,3403097,No
1964,3121866,No
1965,3880512,No
1966,4752508,No
1967,4754240,Yes
1968,3273014,No
1969,2172868,No
1970,2249562,No
1971,3884505,No
1972,3951148,No
1973,3471195,No
1974,3923730,No
1975,3828115,No
1976,3569033,No
1977,3556293,No
1978,2202209,No
1979,3888265,No
1980,3507214,No
1981,2292451,No
1982,3086519,Yes
1983,3953167,No
1984,3604442,No
1985,3711198,No
1986,2178645,No
1987,3275871,Yes
1988,2822300,No
1989,2197364,No
1990,2997320,No
1991,2919171,No
1992,3070521,No
1993,3322572,No
1994,3692823,No
1995,3969463,No
1996,3123309,No
1997,3521060,No
1998,3092892,No
1999,3125556,No
2000,3342734,No
2001,3578751,No
2002,4901467,No
2003,4813488,No
2004,3836090,No
2005,2277188,No
2006,2930038,No
2007,2206667,No
2008,3847066,No
2009,4852245,No
2010,2304537,No
2011,3201375,No
2012,3467961,Yes
2013,3283262,No
2014,2224011,No
2015,3229929,No
2016,4783492,No
2017,3846843,No
2018,3900842,No
2019,3507281,No
2020,3995608,No
2021,3725806,No
2022,3386713,No
2023,3641126,No
2024,3859340,No
2025,4809753,Yes
2026,4858352,No
2027,2872304,No
2028,4882369,No
2029,3020912,No
2030,3933536,No
2031,4890109,Yes
2032,3155454,Yes
2033,3803369,No
2034,3715392,No
2035,4961029,No
2036,3684468,No
2037,3132422,No
2038,2935504,Yes
2039,2882676,No
2040,3052621,No
2041,2923510,No
2042,3868909,No
2043,4756392,No
2044,3571016,No
2045,3302512,No
2046,2994980,No
2047,3626116,No
2048,2977311,No
2049,2960371,No
2050,3238507,No
2051,3344355,No
2052,3932709,No
2053,2279505,No
2054,3388030,No
2055,4782946,No
2056,3447012,No
2057,4859881,No
2058,2120116,No
2059,3039561,No
2060,2909586,No
2061,3545448,No
2062,2300981,No
2063,3641346,No
2064,3277979,No
2065,3846464,No
2066,3192457,Yes
2067,3740820,No
2068,3799259,No
2069,3578860,No
2070,3493319,No
2071,2998963,No
2072,2277915,No
2073,2170356,No
2074,3665559,No
2075,3193278,No
2076,2802919,No
2077,2915051,Yes
2078,2169797,No
2079,3562279,No
2080,2839532,No
2081,3303990,No
2082,3074405,No
2083,4832447,No
2084,3157551,No
2085,3430700,No
2086,3297024,No
2087,2284470,No
2088,2922643,No
2089,3919381,Yes
2090,3393999,No
2091,3148726,No
2092,3101587,No
2093,2307833,No
2094,2183298,No
2095,2146046,No
2096,3898371,No
2097,3314642,No
2098,3210429,No
2099,3041669,No
2100,2198444,No
2101,2955607,Yes
2102,3761783,No
2103,3634992,No
2104,3344745,No
2105,3335431,No
2106,3309367,No
2107,3885347,No
2108,3147117,Yes
2109,3191731,No
2110,2305686,No
2111,3489124,No
2112,2923203,No
2113,3813317,Yes
2114,4788569,No
2115,4786077,No
2116,3300598,No
2117,3892125,No
2118,3025460,No
2119,3198258,No
2120,2181292,No
2121,2313741,No
2122,3605364,No
2123,3990963,No
2124,3961245,Yes
2125,4835423,Yes
2126,3349929,Yes
2127,3414432,No
2128,3477307,No
2129,4961018,No
2130,3836511,No
2131,3436586,No
2132,4756094,No
2133,3194889,No
2134,3819811,Yes
2135,3954109,No
2136,3948173,No
2137,2178375,No
2138,4836732,No
2139,3853968,No
2140,4971692,No
2141,4886714,No
2142,3316783,No
2143,2978374,No
2144,4957263,No
2145,3733784,No
2146,3929394,No
2147,3133442,Yes
2148,2264736,No
2149,2992433,Yes
2150,3966568,No
2151,3440230,No
2152,2248036,No
2153,3828580,No
2154,2256184,No
2155,3373813,No
2156,3865834,Yes
2157,4892589,No
2158,3630564,Yes
2159,3349920,No
2160,3363752,No
2161,2916322,No
2162,2210964,No
2163,3676929,No
2164,2286873,No
2165,3763276,No
2166,3512050,No
2167,3363096,No
2168,3678356,No
2169,3366129,No
2170,3701172,No
2171,4825314,No
2172,3409733,No
2173,3873214,Yes
2174,3017093,No
2175,3732208,No
2176,4972501,No
2177,3196229,No
2178,3027937,No
2179,2905820,Yes
2180,3945933,No
2181,3953809,No
2182,3471614,No
2183,2977732,No
2184,3920471,No
2185,3490003,Yes
2186,4935264,No
2187,2261903,No
2188,3494352,No
2189,3680007,No
2190,3121615,No
2191,3502176,No
2192,3417423,No
2193,2988262,No
2194,2128748,No
2195,3308236,No
2196,3384550,No
2197,3283114,No
2198,3214814,No
2199,3449063,Yes
2200,3999434,No
2201,2211182,No
2202,2126669,No
2203,3257473,No
2204,3026258,No
2205,3754723,No
2206,3528441,No
2207,3147361,No
2208,3930761,No
2209,3180613,No
2210,3290303,No
2211,3391322,No
2212,3850004,No
2213,3683939,No
2214,3301988,No
2215,3987004,No
2216,3648097,No
2217,2998734,No
2218,3575352,No
2219,3907211,No
2220,3388666,No
2221,3890180,No
2222,3689279,No
2223,4906665,No
2224,4883656,No
2225,3993336,No
2226,2234330,No
2227,3473450,No
2228,3161997,No
2229,3179798,Yes
2230,3758872,No
2231,2118416,Yes
2232,3095942,Yes
2233,2855260,No
2234,2825813,No
2235,2237554,Yes
2236,2154866,No
2237,4808077,No
2238,3575488,No
2239,2881300,No
2240,3975529,Yes
2241,3072902,Yes
2242,3929145,Yes
2243,3967687,No
2244,3828022,No
2245,3777589,No
2246,3439219,No
2247,3628216,Yes
2248,4763431,No
2249,3608358,Yes
2250,3878038,No
2251,2183310,No
2252,2845686,No
2253,3529863,No
2254,2278647,No
2255,2817296,No
2256,3701030,No
2257,4983676,No
2258,3265103,No
2259,3945392,No
2260,3857517,No
2261,2130768,No
2262,3699408,No
2263,3015371,No
2264,2896003,No
2265,2936176,No
2266,4899386,No
2267,2894046,No
2268,3463037,No
2269,3722230,Yes
2270,2104588,No
2271,3410163,No
2272,2827762,No
2273,3274862,No
2274,3253324,No
2275,4885404,Yes
2276,4003565,No
2277,3031485,No
2278,3009729,No
2279,3588612,No
2280,3148401,No
2281,3994139,No
2282,2935356,No
2283,3335832,No
2284,2808978,No
2285,2890988,No
2286,3552244,Yes
2287,3082822,No
2288,3676950,No
2289,3547475,No
2290,2103430,No
2291,3970168,No
2292,2885842,No
2293,4787218,No
2294,3405304,No
2295,3913351,No
2296,2311483,Yes
2297,3141102,No
2298,3641750,No
2299,3777334,No
2300,3205027,No
2301,2305516,Yes
2302,4922740,No
2303,2213705,No
2304,2845953,No
2305,3359003,No
2306,3068784,Yes
2307,2965463,No
2308,2263648,No
2309,3970933,No
2310,3857126,Yes
2311,4807494,No
2312,3310334,No
2313,3320495,No
2314,3575085,No
2315,3048586,No
2316,3571657,No
2317,3200048,No
2318,3764899,No
2319,3613854,No
2320,3097946,No
2321,2222383,No
2322,3834431,No
2323,3916124,No
2324,3841210,No
2325,3262461,No
2326,3927005,No
2327,2970493,No
2328,3420674,No
2329,2262012,Yes
2330,2850922,No
2331,2851344,No
2332,3119856,No
2333,3494536,No
2334,2997937,No
2335,3846028,No
2336,2941656,No
2337,4881980,No
2338,3932846,Yes
2339,3979470,No
2340,3657071,No
2341,3888454,Yes
2342,3240842,No
2343,2219548,No
2344,3308870,No
2345,3011289,No
2346,3621091,No
2347,4799010,Yes
2348,2184132,No
2349,4786923,Yes
2350,4877886,No
2351,3256121,No
2352,3526584,No
2353,3346899,No
2354,3453889,No
2355,3143046,Yes
2356,2114215,No
2357,3363646,No
2358,3712086,No
2359,3360453,No
2360,3523843,Yes
2361,3955864,No
2362,4803460,No
2363,3579658,Yes
2364,2907930,No
2365,3363344,No
2366,3467753,No
2367,3762191,No
2368,3245771,Yes
2369,3018596,No
2370,3171276,No
2371,3169555,No
2372,4767238,No
2373,3229260,Yes
2374,3244210,No
2375,3087507,No
2376,3571222,No
2377,3147325,No
2378,3505327,No
2379,3331648,No
2380,3106213,No
2381,3272748,Yes
2382,4771230,Yes
2383,4755262,No
2384,3266755,No
2385,3220702,No
2386,3073389,No
2387,2812270,No
2388,2970789,No
2389,4751249,Yes
2390,2284300,No
2391,4817332,No
2392,3852947,Yes
2393,3165581,No
2394,3218447,No
2395,2902101,No
2396,3988339,No
2397,3977735,No
2398,3543334,No
2399,3403646,No
2400,3867563,No
2401,2170921,No
2402,2162585,Yes
2403,3564670,No
2404,3208812,No
2405,3664389,No
2406,3754846,No
2407,2802579,No
2408,4955671,No
2409,2997623,No
2410,2974188,No
2411,3883970,No
2412,3841548,No
2413,4760619,Yes
2414,3758776,Yes
2415,3300729,No
2416,4839238,No
2417,3240470,No
2418,3779285,No
2419,2233120,No
2420,2216394,No
2421,3691620,No
2422,3206553,No
2423,4945934,No
2424,3708172,No
2425,3790702,No
2426,3319740,No
2427,3923234,No
2428,3941732,No
2429,2994052,No
2430,3608455,No
2431,2929031,No
2432,3457916,No
2433,3223207,No
2434,4821013,No
2435,4924019,No
2436,3221493,No
2437,3096317,No
2438,3684372,No
2439,4813869,No
2440,3988650,No
2441,2109426,No
2442,2809545,Yes
2443,4958173,No
2444,3868719,No
2445,3012700,No
2446,3097982,No
2447,3715407,No
2448,3568365,No
2449,3581312,No
2450,3846546,No
2451,2935910,No
2452,2948441,No
2453,3484153,No
2454,3858559,No
2455,3527277,Yes
2456,2923936,No
2457,4781298,No
2458,2111082,No
2459,3056107,No
2460,4830377,No
2461,2081907,No
2462,3274810,No
2463,3536946,No
2464,4876628,No
2465,3307245,No
2466,4897489,No
2467,3525817,No
2468,3558314,No
2469,2155590,No
2470,2835790,No
2471,3463695,No
2472,2922707,No
2473,2144200,Yes
2474,3580006,No
2475,2827345,No
2476,2973297,No
2477,3544747,Yes
2478,3904047,No
2479,4952198,No
2480,3310797,No
2481,3254914,No
2482,2092437,No
2483,3985966,Yes
2484,4769873,No
2485,3260666,No
2486,3851450,No
2487,3397209,No
2488,3467970,No
2489,3791228,Yes
2490,2948199,No
2491,3868449,Yes
2492,3053036,Yes
2493,4750775,Yes
2494,3342764,No
2495,4874187,No
2496,3424047,Yes
2497,3757088,No
2498,2902429,No
2499,2191347,No
2500,3237556,No
2501,2892493,No
2502,3218157,No
2503,3243707,No
2504,3835684,No
2505,2837681,No
2506,3682070,No
2507,3864280,No
2508,3851878,No
2509,2251376,No
2510,2994755,Yes
2511,3366613,No
2512,3291557,Yes
2513,3168342,Yes
2514,3479163,No
2515,3250744,No
2516,3971261,No
2517,3864204,No
2518,4908300,No
2519,2892125,No
2520,4893618,No
2521,3635441,Yes
2522,2136784,No
2523,3616006,Yes
2524,3291503,No
2525,3649919,Yes
2526,2846637,Yes
2527,3037361,Yes
2528,2085505,No
2529,2914437,No
2530,2175214,No
2531,3071658,No
2532,3182699,No
2533,4778271,No
2534,2243227,No
2535,3236257,No
2536,2248908,No
2537,2099723,No
2538,3431900,No
2539,4808533,No
2540,4880324,No
2541,2850250,No
2542,3138547,No
2543,3096757,Yes
2544,2198240,No
2545,3506368,No
2546,3857082,No
2547,2158225,No
2548,2104593,No
2549,2212912,Yes
2550,4972061,No
2551,3931801,No
2552,4881729,No
2553,3068933,No
2554,2293625,No
2555,3567052,Yes
2556,3547305,No
2557,2183826,Yes
2558,4747239,Yes
2559,4881037,No
2560,3617891,Yes
2561,4767132,No
2562,3673434,Yes
2563,2312157,No
2564,2818814,No
2565,3276586,No
2566,3330709,No
2567,3329157,No
2568,3930862,Yes
2569,3192437,No
2570,3201019,No
2571,2174413,Yes
2572,2817145,No
2573,4898688,No
2574,3146181,No
2575,3734686,No
2576,3180893,No
2577,2246212,No
2578,3477576,No
2579,3071045,No
2580,4844367,No
2581,2270823,No
2582,3360362,Yes
2583,3673270,No
2584,3041728,No
2585,3425845,No
2586,3775506,No
2587,3959116,No
2588,3342710,No
2589,2096343,No
2590,2170441,No
2591,4888291,No
2592,2926960,No
2593,3387460,No
2594,2200036,No
2595,2843864,No
2596,2196949,No
2597,2143868,No
2598,3364003,No
2599,2875447,No
2600,4005768,No
2601,3230416,No
2602,4801678,No
2603,3318397,No
2604,2116320,No
2605,3945765,No
2606,3057266,No
2607,4803122,No
2608,2079171,Yes
2609,4854090,No
2610,3646788,No
2611,2135441,No
2612,3814125,No
2613,3072101,Yes
2614,3786316,No
2615,3458744,No
2616,2262176,No
2617,3892140,No
2618,2811054,No
2619,3414331,No
2620,2170449,No
2621,3738999,No
2622,4928791,No
2623,3388063,No
2624,2215328,No
2625,3706143,No
2626,3671239,No
2627,3422592,No
2628,3828995,No
2629,4810287,Yes
2630,3006749,No
2631,3594581,No
2632,2830532,No
2633,3072696,No
2634,3652367,No
2635,3008777,No
2636,2108879,No
2637,3863819,No
2638,3214743,No
2639,3510511,No
2640,3223480,No
2641,3866973,No
2642,3886506,No
2643,4954725,No
2644,3186659,No
2645,3656832,No
2646,3518488,No
2647,3829706,No
2648,3819455,No
2649,3186117,No
2650,3226379,No
2651,3614500,No
2652,2136944,Yes
2653,3560106,No
2654,2829498,No
2655,2979655,No
2656,4747074,No
2657,2856463,No
2658,3827925,No
2659,4894454,Yes
2660,3223454,No
2661,2177824,No
2662,3346898,No
2663,3598362,No
2664,3195636,No
2665,3331369,No
2666,3184973,No
2667,3598966,Yes
2668,2120986,No
2669,3496813,No
2670,3146018,No
2671,3913627,No
2672,2992534,No
2673,2150519,No
2674,3093722,No
2675,2309269,No
2676,4822951,No
2677,3095254,No
2678,2114195,Yes
2679,3439090,No
2680,3526356,No
2681,3751100,No
2682,3797825,No
2683,3307241,Yes
2684,3293107,No
2685,2287806,No
2686,3205406,No
2687,3232888,No
2688,3065050,No
2689,3893439,No
2690,3100561,No
2691,3773075,No
2692,2207548,Yes
2693,4871291,No
2694,4973253,No
2695,3120557,No
2696,3649041,No
2697,3705405,No
2698,3081211,No
2699,3369441,No
2700,3969868,No
2701,4893394,No
2702,3521943,No
2703,2130774,No
2704,2988954,No
2705,2108315,No
2706,2081793,No
2707,3360732,No
2708,2850318,No
2709,2139745,No
2710,3830425,No
2711,2806964,No
2712,3546568,No
2713,2810373,No
2714,4761992,No
2715,2274115,No
2716,4902713,No
2717,3437179,No
2718,3493295,No
2719,3263025,No
2720,3628095,No
2721,2268445,No
2722,3777730,Yes
2723,3875234,No
2724,3256522,No
2725,3366008,No
2726,2867109,No
2727,3807830,No
2728,3229505,No
2729,3050529,No
2730,4792405,No
2731,3138220,No
2732,3103043,No
2733,2299093,No
2734,3402772,No
2735,4978926,No
2736,3751006,No
2737,4806349,No
2738,3850697,No
2739,2842531,No
2740,4919394,No
2741,3263051,No
2742,2175789,No
2743,2812891,No
2744,3811506,Yes
2745,3304088,No
2746,3212840,No
2747,3938712,No
2748,4905608,No
2749,3829304,No
2750,3868266,No
2751,2258424,No
2752,4789676,No
2753,2957902,No
2754,2099569,No
2755,4809691,No
2756,3601540,No
2757,3194572,No
2758,4917857,No
2759,3491555,No
2760,4883245,No
2761,3423213,No
2762,3008157,No
2763,4763013,No
2764,3428404,No
2765,3043021,No
2766,3482577,No
2767,3983965,No
2768,2192052,No
2769,3669696,No
2770,3187132,No
2771,3599234,Yes
2772,2235295,No
2773,3000563,No
2774,3218723,No
2775,2903835,No
2776,3446368,No
2777,2127819,No
2778,3768193,No
2779,3563603,No
2780,3987143,No
2781,3883681,No
2782,2165385,No
2783,2827275,No
2784,3686512,No
2785,3700824,No
2786,3757835,Yes
2787,2895783,No
2788,2202559,Yes
2789,3357504,No
2790,3531082,No
2791,4894285,No
2792,3456177,No
2793,3140902,Yes
2794,4864892,No
2795,3749134,No
2796,3119288,No
2797,3412521,No
2798,3393609,No
2799,2169706,No
2800,2952965,No
2801,3765859,No
2802,3663606,No
2803,3775242,No
2804,3153778,No
2805,3885658,No
2806,2992504,No
2807,3731247,No
2808,2078649,No
2809,3750707,No
2810,3128799,No
2811,3410389,No
2812,3538768,Yes
2813,2268950,No
2814,3271290,No
2815,2164019,No
2816,3803413,Yes
2817,2132922,Yes
2818,3921657,No
2819,3822284,No
2820,3106433,No
2821,3365515,No
2822,2219350,No
2823,3851711,No
2824,3739404,No
2825,3703685,No
2826,3480418,No
2827,3453253,No
2828,2193006,No
2829,2312535,No
2830,2804205,No
2831,2960759,No
2832,3417524,No
2833,4770675,No
2834,3400745,No
2835,3101471,No
2836,3511819,No
2837,3852704,No
2838,2282088,No
2839,3659855,No
2840,2230288,No
2841,3351589,No
2842,2892987,No
2843,3310829,Yes
2844,2251582,No
2845,4774521,Yes
2846,3765979,Yes
2847,3681369,No
2848,3193907,No
2849,3495993,No
2850,2983311,No
2851,2137617,No
2852,3682305,No
2853,3447426,No
2854,3928466,No
2855,3000536,No
2856,3099896,No
2857,3626652,No
2858,3742115,No
2859,3492621,No
